
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : H2813641
Data record length      : 40 bytes
Number of data records  : 2541
Max filemap size        : 2541 bytes
Data header size        : 12504 bytes
Free space in map       : -111603 bytes (107371392 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

  1196.00	 26136.00	   273.10	    13.00	     5.33	     1.49	  4529.00	   590.50	   247.90	     0.83	   196.00	     5.50	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1198.00	 26133.00	   273.00	    13.00	     5.38	     1.43	  4535.00	   590.00	   248.00	     0.84	   195.00	     5.60	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1200.00	 26130.00	   272.90	    13.00	     5.45	     1.37	  4541.00	   589.60	   248.20	     0.85	   194.00	     5.60	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1202.00	 26126.00	   272.80	    14.00	     5.54	     1.30	  4548.00	   589.00	   248.50	     0.88	   193.00	     5.70	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1204.00	 26123.00	   272.80	    14.00	     5.64	     1.24	  4555.00	   588.60	   248.80	     0.90	   192.00	     5.80	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1206.00	 26120.00	   272.70	    15.00	     5.76	     1.18	  4561.00	   588.10	   248.90	     0.92	   192.00	     5.90	     5.00	  9000.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1208.00	 26116.00	   272.60	    15.00	     5.90	     1.12	  4569.00	   587.50	   249.00	     0.93	   191.00	     6.00	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1210.00	 26112.00	   272.60	    15.00	     6.04	     1.08	  4576.00	   587.00	   249.00	     0.92	   190.00	     6.10	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1212.00	 26109.00	   272.50	    15.00	     6.20	     1.04	  4582.00	   586.60	   248.80	     0.91	   190.00	     6.30	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1214.00	 26106.00	   272.50	    14.00	     6.36	     1.02	  4588.00	   586.10	   248.30	     0.87	   189.00	     6.40	     5.00	  9100.00	   -89.40	    43.15	     6.00	     6.00	-32768.00	
  1216.00	 26102.00	   272.40	    13.00	     6.53	     1.01	  4595.00	   585.60	   247.70	     0.83	   189.00	     6.60	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1218.00	 26098.00	   272.40	    13.00	     6.69	     1.02	  4603.00	   585.00	   247.10	     0.78	   189.00	     6.80	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1220.00	 26095.00	   272.40	    12.00	     6.85	     1.04	  4609.00	   584.50	   246.50	     0.74	   189.00	     6.90	     5.00	  9100.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1222.00	 26092.00	   272.40	    12.00	     7.01	     1.08	  4616.00	   584.10	   246.20	     0.72	   189.00	     7.10	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1224.00	 26088.00	   272.30	    11.00	     7.16	     1.14	  4623.00	   583.50	   245.80	     0.69	   189.00	     7.20	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1226.00	 26085.00	   272.30	    11.00	     7.30	     1.20	  4629.00	   583.10	   245.10	     0.65	   189.00	     7.40	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1228.00	 26081.00	   272.30	    10.00	     7.42	     1.27	  4636.00	   582.60	   244.60	     0.62	   190.00	     7.50	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1230.00	 26078.00	   272.30	    10.00	     7.54	     1.35	  4643.00	   582.10	   244.40	     0.61	   190.00	     7.70	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1232.00	 26075.00	   272.30	    10.00	     7.64	     1.43	  4649.00	   581.70	   244.30	     0.61	   191.00	     7.80	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1234.00	 26072.00	   272.20	    10.00	     7.74	     1.51	  4655.00	   581.20	   244.20	     0.60	   191.00	     7.90	     5.00	  9200.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1236.00	 26068.00	   272.30	    10.00	     7.82	     1.58	  4661.00	   580.70	   244.00	     0.59	   191.00	     8.00	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1238.00	 26064.00	   272.30	     9.00	     7.89	     1.66	  4669.00	   580.20	   243.80	     0.58	   192.00	     8.10	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1240.00	 26061.00	   272.20	     9.00	     7.95	     1.73	  4676.00	   579.70	   243.70	     0.57	   192.00	     8.10	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1242.00	 26057.00	   272.10	    10.00	     8.01	     1.79	  4683.00	   579.10	   243.70	     0.58	   193.00	     8.20	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1244.00	 26053.00	   272.00	    10.00	     8.05	     1.86	  4690.00	   578.70	   243.80	     0.58	   193.00	     8.30	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1246.00	 26050.00	   272.00	    10.00	     8.10	     1.92	  4697.00	   578.20	   243.70	     0.58	   193.00	     8.30	     5.00	  9300.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1248.00	 26047.00	   272.00	     9.00	     8.13	     1.98	  4704.00	   577.70	   243.50	     0.57	   194.00	     8.40	     5.00	  9400.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1250.00	 26043.00	   272.00	     9.00	     8.17	     2.04	  4710.00	   577.20	   243.30	     0.56	   194.00	     8.40	     5.00	  9400.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1252.00	 26039.00	   271.90	     9.00	     8.20	     2.11	  4717.00	   576.70	   243.10	     0.55	   194.00	     8.50	     5.00	  9400.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1254.00	 26036.00	   272.00	     9.00	     8.23	     2.17	  4724.00	   576.20	   242.90	     0.54	   195.00	     8.50	     5.00	  9400.00	   -89.40	    43.15	     0.00	     0.00	-32768.00	
  1256.00	 26032.00	   271.90	     8.00	     8.27	     2.25	  4731.00	   575.70	   242.40	     0.51	   195.00	     8.60	     5.00	  9400.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1258.00	 26029.00	   271.90	     8.00	     8.31	     2.32	  4738.00	   575.20	   242.10	     0.50	   196.00	     8.60	     5.00	  9400.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1260.00	 26025.00	   271.80	     8.00	     8.36	     2.40	  4745.00	   574.70	   242.00	     0.49	   196.00	     8.70	     5.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1262.00	 26022.00	   271.80	     8.00	     8.41	     2.48	  4752.00	   574.20	   241.90	     0.49	   196.00	     8.80	     5.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1264.00	 26018.00	   271.70	     8.00	     8.47	     2.57	  4759.00	   573.70	   241.80	     0.49	   197.00	     8.90	     5.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1266.00	 26015.00	   271.70	     8.00	     8.54	     2.66	  4766.00	   573.20	   241.80	     0.48	   197.00	     8.90	     5.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1268.00	 26011.00	   271.60	     8.00	     8.61	     2.76	  4773.00	   572.70	   241.70	     0.48	   198.00	     9.00	     6.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1270.00	 26007.00	   271.50	     8.00	     8.70	     2.87	  4780.00	   572.20	   241.70	     0.48	   198.00	     9.20	     6.00	  9500.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1272.00	 26004.00	   271.50	     8.00	     8.79	     2.97	  4786.00	   571.70	   241.50	     0.47	   199.00	     9.30	     6.00	  9600.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1274.00	 26001.00	   271.50	     8.00	     8.88	     3.08	  4793.00	   571.20	   240.80	     0.44	   199.00	     9.40	     6.00	  9600.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1276.00	 25997.00	   271.40	     7.00	     8.99	     3.20	  4799.00	   570.80	   240.40	     0.43	   200.00	     9.50	     6.00	  9600.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1278.00	 25994.00	   271.40	     7.00	     9.10	     3.31	  4806.00	   570.30	   240.30	     0.42	   200.00	     9.70	     6.00	  9600.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1280.00	 25990.00	   271.30	     7.00	     9.22	     3.43	  4814.00	   569.80	   240.20	     0.42	   200.00	     9.80	     6.00	  9600.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1282.00	 25986.00	   271.40	     7.00	     9.34	     3.55	  4821.00	   569.20	   240.20	     0.42	   201.00	    10.00	     6.00	  9700.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1284.00	 25983.00	   271.40	     7.00	     9.47	     3.66	  4828.00	   568.70	   240.20	     0.42	   201.00	    10.20	     6.00	  9700.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1286.00	 25979.00	   271.30	     7.00	     9.60	     3.77	  4835.00	   568.20	   240.10	     0.41	   201.00	    10.30	     6.00	  9700.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1288.00	 25975.00	   271.20	     7.00	     9.73	     3.87	  4842.00	   567.70	   239.90	     0.41	   202.00	    10.50	     6.00	  9700.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1290.00	 25972.00	   271.20	     7.00	     9.86	     3.96	  4849.00	   567.20	   239.80	     0.40	   202.00	    10.60	     6.00	  9700.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1292.00	 25968.00	   271.30	     7.00	     9.98	     4.05	  4856.00	   566.70	   239.80	     0.40	   202.00	    10.80	     6.00	  9800.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1294.00	 25965.00	   271.30	     7.00	    10.11	     4.12	  4862.00	   566.30	   239.80	     0.40	   202.00	    10.90	     6.00	  9800.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1296.00	 25962.00	   271.10	     7.00	    10.23	     4.18	  4868.00	   565.80	   239.60	     0.40	   202.00	    11.00	     6.00	  9800.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1298.00	 25959.00	   271.10	     7.00	    10.34	     4.23	  4874.00	   565.40	   239.50	     0.39	   202.00	    11.20	     6.00	  9800.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1300.00	 25955.00	   271.20	     7.00	    10.45	     4.27	  4881.00	   564.90	   239.50	     0.40	   202.00	    11.30	     6.00	  9800.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1302.00	 25951.00	   271.20	     7.00	    10.55	     4.30	  4888.00	   564.40	   239.60	     0.40	   202.00	    11.40	     6.00	  9900.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1304.00	 25948.00	   271.10	     7.00	    10.64	     4.32	  4895.00	   563.90	   239.50	     0.40	   202.00	    11.50	     6.00	  9900.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1306.00	 25945.00	   271.00	     7.00	    10.73	     4.34	  4901.00	   563.50	   239.40	     0.39	   202.00	    11.60	     6.00	  9900.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1308.00	 25942.00	   270.90	     7.00	    10.81	     4.36	  4907.00	   563.10	   239.40	     0.39	   202.00	    11.70	     6.00	  9900.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1310.00	 25938.00	   271.00	     7.00	    10.89	     4.36	  4915.00	   562.50	   239.40	     0.39	   202.00	    11.70	     6.00	 10000.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1312.00	 25934.00	   270.90	     7.00	    10.96	     4.36	  4922.00	   562.00	   239.50	     0.39	   202.00	    11.80	     6.00	 10000.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1314.00	 25931.00	   270.80	     7.00	    11.03	     4.36	  4929.00	   561.50	   239.30	     0.39	   202.00	    11.90	     6.00	 10000.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1316.00	 25927.00	   270.70	     7.00	    11.09	     4.34	  4935.00	   561.10	   239.30	     0.39	   201.00	    11.90	     6.00	 10000.00	   -89.40	    43.16	     0.00	     0.00	-32768.00	
  1318.00	 25924.00	   270.70	     7.00	    11.15	     4.33	  4942.00	   560.60	   239.20	     0.39	   201.00	    12.00	     6.00	 10000.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1320.00	 25920.00	   270.70	     7.00	    11.22	     4.30	  4949.00	   560.10	   239.10	     0.38	   201.00	    12.00	     6.00	 10100.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1322.00	 25916.00	   270.70	     7.00	    11.28	     4.27	  4956.00	   559.60	   239.00	     0.38	   201.00	    12.10	     6.00	 10100.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1324.00	 25913.00	   270.60	     7.00	    11.34	     4.23	  4962.00	   559.20	   239.10	     0.38	   200.00	    12.10	     6.00	 10100.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1326.00	 25910.00	   270.50	     7.00	    11.40	     4.19	  4969.00	   558.70	   239.20	     0.38	   200.00	    12.10	     6.00	 10100.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1328.00	 25906.00	   270.50	     7.00	    11.46	     4.15	  4976.00	   558.20	   239.50	     0.40	   200.00	    12.20	     7.00	 10200.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1330.00	 25902.00	   270.50	     8.00	    11.52	     4.11	  4983.00	   557.70	   240.20	     0.43	   200.00	    12.20	     7.00	 10200.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1332.00	 25899.00	   270.50	     8.00	    11.58	     4.06	  4990.00	   557.20	   240.50	     0.44	   199.00	    12.30	     7.00	 10200.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1334.00	 25895.00	   270.30	     8.00	    11.63	     4.02	  4997.00	   556.70	   240.40	     0.43	   199.00	    12.30	     7.00	 10200.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1336.00	 25891.00	   270.30	     8.00	    11.68	     3.98	  5004.00	   556.20	   240.30	     0.43	   199.00	    12.30	     7.00	 10300.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1338.00	 25888.00	   270.20	     8.00	    11.72	     3.94	  5011.00	   555.70	   240.50	     0.44	   199.00	    12.40	     7.00	 10300.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1340.00	 25884.00	   270.20	     8.00	    11.76	     3.91	  5018.00	   555.20	   240.60	     0.45	   198.00	    12.40	     7.00	 10300.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1342.00	 25881.00	   270.20	     8.00	    11.79	     3.88	  5025.00	   554.70	   240.60	     0.45	   198.00	    12.40	     7.00	 10300.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1344.00	 25877.00	   270.10	     8.00	    11.81	     3.86	  5033.00	   554.20	   240.70	     0.45	   198.00	    12.40	     7.00	 10400.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1346.00	 25873.00	   270.00	     8.00	    11.82	     3.84	  5040.00	   553.70	   240.80	     0.45	   198.00	    12.40	     7.00	 10400.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1348.00	 25870.00	   269.90	     8.00	    11.81	     3.82	  5046.00	   553.30	   240.80	     0.46	   198.00	    12.40	     7.00	 10400.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1350.00	 25866.00	   269.90	     9.00	    11.80	     3.81	  5053.00	   552.80	   241.00	     0.47	   198.00	    12.40	     7.00	 10400.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1352.00	 25863.00	   269.80	     9.00	    11.78	     3.81	  5060.00	   552.30	   241.00	     0.47	   198.00	    12.40	     7.00	 10400.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1354.00	 25859.00	   269.80	     9.00	    11.75	     3.80	  5067.00	   551.80	   240.90	     0.46	   198.00	    12.40	     7.00	 10500.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1356.00	 25855.00	   269.80	     9.00	    11.71	     3.81	  5074.00	   551.30	   241.00	     0.46	   198.00	    12.30	     7.00	 10500.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1358.00	 25852.00	   269.80	     9.00	    11.66	     3.82	  5081.00	   550.80	   241.00	     0.47	   198.00	    12.30	     7.00	 10500.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1360.00	 25848.00	   269.60	     9.00	    11.60	     3.83	  5088.00	   550.40	   240.70	     0.45	   198.00	    12.20	     7.00	 10500.00	   -89.39	    43.16	     0.00	     0.00	-32768.00	
  1362.00	 25845.00	   269.60	     8.00	    11.54	     3.85	  5095.00	   549.90	   240.30	     0.44	   198.00	    12.20	     7.00	 10600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1364.00	 25841.00	   269.60	     8.00	    11.48	     3.87	  5101.00	   549.40	   240.20	     0.44	   199.00	    12.10	     7.00	 10600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1366.00	 25838.00	   269.50	     8.00	    11.41	     3.90	  5108.00	   549.00	   240.20	     0.43	   199.00	    12.10	     7.00	 10600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1368.00	 25834.00	   269.40	     8.00	    11.34	     3.92	  5115.00	   548.50	   240.00	     0.42	   199.00	    12.00	     7.00	 10600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1370.00	 25831.00	   269.30	     8.00	    11.26	     3.95	  5122.00	   548.00	   239.90	     0.42	   199.00	    11.90	     7.00	 10700.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1372.00	 25827.00	   269.20	     8.00	    11.19	     3.99	  5129.00	   547.50	   239.80	     0.42	   200.00	    11.90	     7.00	 10700.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1374.00	 25823.00	   269.10	     8.00	    11.12	     4.02	  5137.00	   547.00	   239.70	     0.41	   200.00	    11.80	     7.00	 10700.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1376.00	 25819.00	   269.10	     8.00	    11.04	     4.06	  5143.00	   546.50	   239.40	     0.40	   200.00	    11.80	     7.00	 10700.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1378.00	 25816.00	   269.10	     8.00	    10.97	     4.09	  5150.00	   546.00	   239.20	     0.39	   200.00	    11.70	     7.00	 10800.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1380.00	 25812.00	   269.00	     8.00	    10.90	     4.13	  5157.00	   545.60	   239.00	     0.39	   201.00	    11.70	     7.00	 10800.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1382.00	 25809.00	   268.90	     7.00	    10.83	     4.16	  5163.00	   545.10	   238.60	     0.37	   201.00	    11.60	     7.00	 10800.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1384.00	 25806.00	   268.90	     7.00	    10.77	     4.20	  5170.00	   544.70	   237.70	     0.34	   201.00	    11.60	     7.00	 10800.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1386.00	 25802.00	   268.80	     6.00	    10.71	     4.25	  5177.00	   544.20	   237.00	     0.32	   202.00	    11.50	     7.00	 10800.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1388.00	 25798.00	   268.80	     6.00	    10.66	     4.30	  5184.00	   543.70	   236.90	     0.32	   202.00	    11.50	     7.00	 10900.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1390.00	 25794.00	   268.70	     6.00	    10.61	     4.35	  5192.00	   543.20	   236.70	     0.31	   202.00	    11.50	     7.00	 10900.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1392.00	 25790.00	   268.60	     6.00	    10.57	     4.41	  5199.00	   542.60	   236.50	     0.30	   203.00	    11.50	     7.00	 10900.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1394.00	 25787.00	   268.60	     6.00	    10.53	     4.48	  5206.00	   542.20	   236.40	     0.30	   203.00	    11.40	     7.00	 10900.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1396.00	 25783.00	   268.50	     6.00	    10.50	     4.56	  5213.00	   541.70	   236.30	     0.30	   203.00	    11.40	     7.00	 11000.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1398.00	 25780.00	   268.50	     6.00	    10.47	     4.65	  5220.00	   541.20	   236.10	     0.29	   204.00	    11.50	     8.00	 11000.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1400.00	 25776.00	   268.40	     6.00	    10.45	     4.74	  5227.00	   540.70	   235.90	     0.29	   204.00	    11.50	     8.00	 11000.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1402.00	 25772.00	   268.40	     6.00	    10.43	     4.85	  5235.00	   540.20	   235.50	     0.28	   205.00	    11.50	     8.00	 11000.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1404.00	 25768.00	   268.30	     5.00	    10.40	     4.95	  5242.00	   539.70	   235.10	     0.27	   205.00	    11.50	     8.00	 11000.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1406.00	 25765.00	   268.20	     5.00	    10.38	     5.07	  5249.00	   539.20	   234.90	     0.26	   206.00	    11.60	     8.00	 11100.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1408.00	 25761.00	   268.10	     5.00	    10.36	     5.18	  5256.00	   538.70	   234.90	     0.26	   207.00	    11.60	     8.00	 11100.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1410.00	 25757.00	   268.10	     5.00	    10.34	     5.30	  5263.00	   538.30	   234.80	     0.26	   207.00	    11.60	     8.00	 11100.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1412.00	 25753.00	   268.00	     5.00	    10.32	     5.41	  5271.00	   537.70	   234.80	     0.26	   208.00	    11.70	     8.00	 11100.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1414.00	 25749.00	   268.00	     5.00	    10.30	     5.52	  5278.00	   537.20	   234.80	     0.26	   208.00	    11.70	     8.00	 11200.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1416.00	 25746.00	   267.90	     5.00	    10.28	     5.62	  5284.00	   536.80	   234.40	     0.25	   209.00	    11.70	     8.00	 11200.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1418.00	 25742.00	   268.00	     5.00	    10.26	     5.71	  5291.00	   536.30	   234.00	     0.24	   209.00	    11.70	     8.00	 11200.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1420.00	 25739.00	   268.00	     5.00	    10.24	     5.79	  5298.00	   535.80	   233.90	     0.24	   209.00	    11.80	     8.00	 11200.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1422.00	 25735.00	   267.90	     5.00	    10.22	     5.85	  5305.00	   535.40	   233.60	     0.23	   210.00	    11.80	     8.00	 11200.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1424.00	 25732.00	   267.80	     5.00	    10.21	     5.91	  5312.00	   534.90	   233.50	     0.23	   210.00	    11.80	     8.00	 11300.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1426.00	 25729.00	   267.70	     5.00	    10.20	     5.95	  5318.00	   534.50	   233.40	     0.23	   210.00	    11.80	     8.00	 11300.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1428.00	 25725.00	   267.60	     5.00	    10.19	     5.98	  5325.00	   534.00	   233.20	     0.22	   210.00	    11.80	     8.00	 11300.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1430.00	 25721.00	   267.50	     5.00	    10.18	     6.00	  5332.00	   533.60	   233.20	     0.22	   210.00	    11.80	     8.00	 11300.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1432.00	 25718.00	   267.40	     5.00	    10.18	     6.00	  5338.00	   533.10	   233.20	     0.22	   211.00	    11.80	     8.00	 11400.00	   -89.39	    43.17	     6.00	     6.00	-32768.00	
  1434.00	 25714.00	   267.40	     5.00	    10.19	     6.00	  5345.00	   532.60	   233.20	     0.22	   210.00	    11.80	     8.00	 11400.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1436.00	 25710.00	   267.30	     5.00	    10.20	     5.98	  5353.00	   532.10	   233.10	     0.22	   210.00	    11.80	     8.00	 11400.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1438.00	 25706.00	   267.20	     5.00	    10.21	     5.96	  5360.00	   531.60	   233.00	     0.22	   210.00	    11.80	     8.00	 11400.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1440.00	 25703.00	   267.20	     5.00	    10.23	     5.93	  5366.00	   531.20	   232.80	     0.21	   210.00	    11.80	     8.00	 11400.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1442.00	 25700.00	   267.20	     5.00	    10.26	     5.89	  5373.00	   530.80	   232.70	     0.21	   210.00	    11.80	     8.00	 11500.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1444.00	 25696.00	   267.10	     5.00	    10.29	     5.84	  5380.00	   530.30	   233.30	     0.23	   210.00	    11.80	     8.00	 11500.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1446.00	 25692.00	   267.10	     5.00	    10.33	     5.79	  5387.00	   529.80	   233.80	     0.24	   209.00	    11.80	     9.00	 11500.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1448.00	 25688.00	   267.10	     5.00	    10.38	     5.73	  5394.00	   529.30	   233.90	     0.24	   209.00	    11.90	     9.00	 11500.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1450.00	 25684.00	   267.00	     5.00	    10.42	     5.67	  5402.00	   528.80	   233.70	     0.24	   209.00	    11.90	     9.00	 11600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1452.00	 25681.00	   266.90	     5.00	    10.48	     5.62	  5409.00	   528.30	   233.70	     0.23	   208.00	    11.90	     9.00	 11600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1454.00	 25677.00	   266.80	     5.00	    10.54	     5.56	  5416.00	   527.90	   233.60	     0.23	   208.00	    11.90	     9.00	 11600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
  1456.00	 25674.00	   266.80	     5.00	    10.60	     5.50	  5422.00	   527.40	   233.50	     0.23	   207.00	    11.90	     9.00	 11600.00	   -89.39	    43.17	     0.00	     0.00	-32768.00	
